timestamp_ms,ax,ay,az,gx,gy,gz,temp,pitch,roll
5029241,0.1304,0.9473,-0.2043,-2.4351,0.5954,-1.1908,49.05,-7.66,102.17
5029741,0.1353,0.9436,-0.2109,-2.4198,0.9389,-1.1679,48.86,-7.96,102.60
5030241,0.1431,0.9443,-0.2146,-2.3893,0.7252,-0.7328,49.19,-8.40,102.80
5030741,0.1382,0.9417,-0.2063,-2.4351,0.5954,-0.9771,49.24,-8.16,102.36
5031241,0.1394,0.9478,-0.2036,-2.5038,0.9160,-0.8702,49.19,-8.18,102.12
5031741,0.1387,0.9373,-0.2036,-2.6336,0.9389,-1.3282,49.00,-8.23,102.26
5032241,0.1401,0.9460,-0.2051,-2.6260,0.8626,-0.9237,48.72,-8.24,102.23
5032741,0.1331,0.9429,-0.2063,-2.3206,0.8473,-0.8473,49.00,-7.85,102.34
5033241,0.1396,0.9456,-0.2083,-2.4275,0.8779,-0.9695,49.00,-8.21,102.42
5033741,0.1128,0.9277,-0.2141,-2.5115,1.3511,-1.4198,49.05,-6.76,103.00
5034241,0.1392,0.9263,-0.2124,-2.6107,0.7557,-1.0153,49.05,-8.33,102.92
5034741,0.1343,0.9504,-0.2104,-1.9924,0.6870,-0.5878,49.05,-7.85,102.49
5035241,0.1379,0.9397,-0.2085,-2.4962,0.8855,-0.6260,49.05,-8.16,102.51
5035741,0.1299,0.9465,-0.2158,-1.9618,0.8779,-0.9695,49.19,-7.62,102.84
5036241,0.1321,0.9502,-0.2100,-2.2977,1.0534,-0.8931,49.00,-7.73,102.46
5036741,0.1296,0.9270,-0.2117,-2.2672,0.7023,-1.4275,48.86,-7.76,102.86
5037241,0.1372,0.9377,-0.2068,-2.4656,0.7481,-1.2137,49.33,-8.13,102.44
5037741,0.1355,0.9614,-0.2114,-2.5115,0.9924,-1.0000,49.05,-7.84,102.40
5038241,0.1321,0.9277,-0.2153,-2.4656,0.6718,-1.0305,49.14,-7.90,103.07
5038741,0.1509,0.9521,-0.2141,-2.5115,0.9160,-1.0687,49.14,-8.79,102.67
5039241,0.1421,0.9468,-0.1970,-2.2595,0.8015,-0.9008,49.14,-8.36,101.76
5039741,0.1411,0.9470,-0.2139,-2.6183,0.7023,-1.1908,49.38,-8.27,102.73
5040241,0.1426,0.9424,-0.2068,-2.5954,1.0000,-1.1603,49.19,-8.41,102.38
5040741,0.1350,0.9495,-0.2043,-2.2061,0.9695,-1.1985,49.05,-7.91,102.15
5041241,0.1458,0.9443,-0.2112,-2.5649,0.7710,-0.8702,49.00,-8.57,102.61
5041741,0.1338,0.9460,-0.2085,-2.3435,0.8244,-0.9389,49.00,-7.86,102.43
5042241,0.1401,0.9434,-0.2070,-2.1221,0.9618,-0.8092,48.95,-8.26,102.38
5042741,0.1401,0.9412,-0.2070,-2.2672,0.5878,-1.0763,49.19,-8.27,102.41
5043241,0.1377,0.9392,-0.2056,-2.7099,0.7710,-0.6336,49.00,-8.15,102.35
5043741,0.1384,0.9443,-0.2090,-2.4809,0.9466,-0.8931,48.95,-8.15,102.48
5044241,0.1375,0.9443,-0.2153,-2.7405,0.7786,-1.1450,49.14,-8.08,102.85
5044741,0.1372,0.9480,-0.2075,-2.6947,0.6260,-1.0000,49.19,-8.05,102.35
5045241,0.1406,0.9421,-0.2053,-2.3435,0.8855,-1.0840,48.86,-8.30,102.29
5045741,0.1304,0.9434,-0.1975,-2.5725,0.7863,-2.4275,49.14,-7.70,101.83
5046241,0.1326,0.9443,-0.2153,-2.5191,0.7557,-0.7939,48.95,-7.79,102.85
5046741,0.1414,0.9475,-0.2114,-2.1298,0.6565,-0.9771,48.81,-8.28,102.58
5047241,0.1340,0.9478,-0.2083,-2.4809,0.7786,-0.8855,49.24,-7.86,102.39
5047741,0.1426,0.9426,-0.2129,-2.4427,1.0076,-0.8092,49.00,-8.39,102.73
5048241,0.1370,0.9446,-0.2129,-2.4122,1.0000,-1.1069,48.86,-8.05,102.70
5048741,0.1348,0.9495,-0.2117,-2.5954,1.1145,-0.7099,48.86,-7.89,102.57
5049241,0.1365,0.9475,-0.2090,-2.3359,0.9542,-0.8473,49.00,-8.01,102.44
5049741,0.1406,0.9421,-0.2112,-2.7634,0.8168,-1.0916,49.00,-8.29,102.63
5050241,0.1394,0.9412,-0.2117,-2.4580,0.9466,-0.8015,48.95,-8.22,102.68
5050741,0.1367,0.9475,-0.2053,-2.5725,0.8626,-0.9924,48.86,-8.03,102.23
5051241,0.1426,0.9436,-0.2090,-2.7328,0.9008,-0.8550,49.19,-8.39,102.49
5051741,0.1370,0.9412,-0.2085,-2.5878,1.1679,-1.0305,48.86,-8.09,102.49
5052241,0.1340,0.9421,-0.2056,-2.4275,0.9008,-1.0305,49.19,-7.91,102.31
5052741,0.1338,0.9575,-0.2095,-2.0000,0.9008,-0.8855,49.00,-7.77,102.34
5053241,0.1333,0.9509,-0.2156,-1.5344,0.8015,-1.5649,49.14,-7.78,102.77
5053741,0.1392,0.9397,-0.2183,-2.8321,0.7481,-1.3817,49.19,-8.21,103.08
5054241,0.3013,1.0171,-0.2529,-1.8702,2.1450,-8.9084,48.95,-16.04,103.97
5054741,0.1746,0.9268,-0.2576,-1.9618,0.8321,-3.4656,49.00,-10.29,105.53
5055241,0.0244,0.9158,-0.2766,-3.8855,-3.7863,0.5420,49.14,-1.46,106.81
5055741,0.0393,1.0088,-0.1553,4.4656,6.0687,4.6718,48.86,-2.21,98.75
5056241,0.0725,0.9307,-0.2070,1.1298,0.8702,3.6336,49.14,-4.35,102.54
5056741,0.0693,0.9502,-0.1917,-2.6565,1.0992,-1.0763,49.00,-4.09,101.40
5057241,0.0850,0.9492,-0.1870,-2.4504,1.3740,-2.3130,48.81,-5.02,101.15
5057741,0.0588,0.9587,-0.2112,-0.9618,9.2901,-3.3053,49.05,-3.43,102.42
5058241,0.0803,0.9604,-0.2063,-4.6183,-0.8168,-2.1450,49.24,-4.67,102.12
5058741,0.0662,0.9573,-0.1946,-3.5496,-0.2214,-0.9618,48.95,-3.87,101.49
5059241,0.0845,0.9558,-0.2019,0.1832,1.1908,2.0534,49.14,-4.94,101.93
5059741,0.0967,0.9575,-0.2073,-3.1679,0.9084,-2.6870,49.00,-5.64,102.21
5060241,0.1096,0.9446,-0.2061,-2.4351,0.8855,-1.1374,49.14,-6.47,102.31
5060741,0.0229,1.0300,-0.0454,-4.1298,20.3588,-16.4733,48.95,-1.28,92.52
5061241,0.0850,0.9514,-0.2236,-1.6718,0.5344,6.8779,49.05,-4.97,103.23
5061741,-0.2546,1.1936,0.0217,104.6336,31.6565,63.6183,49.05,12.04,88.96
5062241,0.1082,0.9731,-0.1763,-15.1603,-2.4962,-14.9695,49.24,-6.24,100.27
5062741,0.1772,0.9236,-0.2483,-0.8244,1.2977,0.8855,49.24,-10.50,105.05
5063241,0.1118,0.9424,-0.2131,-1.9924,0.9924,-0.2214,48.86,-6.60,102.74
5063741,0.1313,0.9395,-0.2307,-3.3053,0.4427,-2.6641,49.24,-7.73,103.80
5064241,0.1335,0.9414,-0.2166,-1.9466,1.2290,-0.5725,49.14,-7.87,102.95
5064741,0.1243,0.9419,-0.2234,-2.9542,0.8397,-1.1985,49.00,-7.32,103.34
5065241,0.1309,0.9380,-0.2332,-2.5344,0.7099,-0.8397,49.05,-7.71,103.96
5065741,0.1331,0.9368,-0.2278,-2.2443,1.0229,-0.5649,48.62,-7.86,103.67
5066241,0.1335,0.9390,-0.2356,-2.4733,0.6260,-0.3893,48.95,-7.85,104.09
5066741,0.1335,0.9390,-0.2290,-2.7710,0.8397,-0.6489,49.00,-7.87,103.71
5067241,0.1370,0.9407,-0.2324,-2.3817,0.8168,-0.8626,49.00,-8.05,103.88
5067741,0.1309,0.9399,-0.2339,-2.4122,0.8702,-0.6260,49.14,-7.69,103.97
5068241,0.1370,0.9426,-0.2329,-2.4427,0.9008,-0.6565,48.95,-8.03,103.88
5068741,0.1321,0.9373,-0.2346,-2.2366,1.0076,-0.9008,48.95,-7.78,104.05
5069241,0.1306,0.9448,-0.2361,-2.2443,1.0611,-1.0687,48.86,-7.64,104.03
5069741,0.1318,0.9448,-0.2312,-2.9466,0.9771,-1.4733,49.05,-7.72,103.75
5070241,0.1372,0.9341,-0.2275,-2.6183,0.9618,-0.8473,49.14,-8.12,103.69
5070741,0.1357,0.9375,-0.2334,-2.2061,1.1908,-0.6031,48.81,-8.00,103.98
5071241,0.1250,0.9470,-0.2319,-2.7176,0.7863,-0.8931,49.14,-7.31,103.76
5071741,0.1433,0.9473,-0.2227,-2.2366,0.5725,-0.8702,49.19,-8.38,103.23
5072241,0.1335,0.9453,-0.2271,-1.3969,0.9847,0.3435,48.86,-7.82,103.51
5072741,0.1338,0.9297,-0.2349,-2.0000,0.8397,-0.2290,49.19,-7.94,104.18
5073241,0.1328,0.9402,-0.2288,-1.8244,0.9466,-0.3969,49.14,-7.82,103.68
5073741,0.1313,0.9409,-0.2380,-2.7176,0.7176,-1.3130,48.86,-7.71,104.20
5074241,0.1396,0.9424,-0.2346,-2.0992,0.8550,-0.4656,49.00,-8.18,103.98
5074741,0.1353,0.9380,-0.2271,-2.0992,0.8244,-0.9389,48.95,-7.98,103.61
5075241,0.1309,0.9368,-0.2227,-2.4580,0.9466,-0.9771,49.00,-7.74,103.37
5075741,0.1343,0.9370,-0.2363,-2.7786,0.5802,-1.0687,48.95,-7.91,104.16
5076241,0.1309,0.9355,-0.2317,-2.5954,0.9237,-1.1832,49.05,-7.73,103.91
5076741,0.1350,0.9324,-0.2314,-2.2824,0.7710,-0.6107,49.14,-8.00,103.94
5077241,0.1282,0.9456,-0.2419,-1.9847,0.8550,-0.7252,49.05,-7.48,104.35
5077741,0.1382,0.9346,-0.2432,-2.3511,0.9466,-0.2214,48.95,-8.14,104.58
5078241,0.1323,0.9404,-0.2290,-2.3588,0.8626,-0.9466,48.81,-7.78,103.69
5078741,0.1335,0.9426,-0.2322,-2.3282,0.7786,-0.6260,49.05,-7.83,103.84
5079241,0.1411,0.9373,-0.2358,-2.2977,1.0229,-0.7023,48.67,-8.31,104.12
5079741,0.1343,0.9419,-0.2319,-2.0305,0.9237,-0.4580,49.05,-7.88,103.83
5080241,0.1311,0.9375,-0.2341,-3.0382,0.7099,-1.5649,49.00,-7.73,104.02
5080741,0.1326,0.9214,-0.2227,-2.6794,0.4885,-0.5115,48.95,-7.96,103.59
5081241,0.1328,0.9412,-0.2317,-2.1374,0.9618,-0.4275,49.00,-7.80,103.83
5081741,0.1355,0.9392,-0.2278,-2.8397,0.5878,-1.2214,49.00,-7.98,103.63
5082241,0.1375,0.9404,-0.2356,-2.7252,0.9924,-1.4885,49.05,-8.07,104.06
5082741,0.1309,0.9404,-0.2329,-2.5267,0.7863,-1.6870,49.00,-7.69,103.91
5083241,0.1311,0.9353,-0.2354,-2.5573,0.9008,-0.6412,48.95,-7.74,104.12
5083741,0.1338,0.9480,-0.2307,-2.7481,0.9008,-0.5420,49.19,-7.81,103.68
5084241,0.1377,0.9380,-0.2319,-2.5267,1.0840,-0.3893,48.95,-8.11,103.89
5084741,0.1270,0.9409,-0.2319,-2.5344,0.7939,-0.8168,48.86,-7.46,103.85
5085241,0.1348,0.9370,-0.2319,-2.7786,0.8550,-0.9389,48.95,-7.95,103.90
5085741,0.1279,0.9409,-0.2349,-2.2214,0.6641,-1.1221,49.05,-7.51,104.02
5086241,0.1372,0.9395,-0.2334,-2.7863,1.0992,-1.2824,48.86,-8.07,103.95
5086741,0.1370,0.9390,-0.2388,-1.8702,1.0458,-0.1450,49.05,-8.05,104.27
5087241,0.1257,0.9436,-0.2288,-2.7176,0.6794,-1.2672,49.00,-7.38,103.63
5087741,0.1406,0.9355,-0.2378,-2.6107,0.7557,-1.3664,49.14,-8.29,104.26
5088241,0.1338,0.9419,-0.2300,-2.2214,0.8855,-0.8702,48.86,-7.86,103.72
5088741,0.1335,0.9353,-0.2358,-2.5420,0.7710,-0.8397,48.72,-7.88,104.15
5089241,0.1584,0.9314,-0.2402,-2.8779,0.7710,-1.6107,49.00,-9.35,104.46
5089741,0.1211,0.9419,-0.2339,-2.1603,0.7023,-0.7405,48.81,-7.11,103.95
5090241,0.1331,0.9475,-0.2429,-2.7023,0.8779,-1.8931,48.95,-7.75,104.38
5090741,0.1340,0.9480,-0.2344,-2.2137,0.9313,-0.5802,49.19,-7.82,103.89
5091241,0.1223,0.9241,-0.2390,-2.6565,0.8092,-0.8321,49.14,-7.30,104.50
5091741,0.1414,0.9431,-0.2319,-2.1374,1.2443,-0.4046,48.86,-8.28,103.82
5092241,0.1316,0.9360,-0.2327,-2.8397,0.5038,-1.0458,48.95,-7.77,103.96
5092741,0.1335,0.9312,-0.2378,-2.9771,1.1145,-0.8626,48.86,-7.91,104.33
5093241,0.1365,0.9380,-0.2349,-2.4351,0.8702,-0.8397,48.95,-8.03,104.06
5093741,0.1372,0.9294,-0.2356,-2.1298,1.1145,-0.6794,48.81,-8.14,104.22
5094241,0.1370,0.9343,-0.2378,-2.3206,0.9389,-1.0458,49.19,-8.09,104.28
5094741,0.1357,0.9336,-0.2305,-2.5725,0.7557,-1.0992,48.95,-8.03,103.87
5095241,0.1318,0.9370,-0.2393,-2.6260,0.8931,-1.1221,48.72,-7.76,104.32
5095741,0.1355,0.9329,-0.2351,-2.6947,0.9695,-0.9695,49.05,-8.02,104.15
5096241,0.1328,0.9375,-0.2329,-2.2748,0.8015,-0.9466,48.86,-7.83,103.95
5096741,0.1367,0.9333,-0.2344,-2.6031,0.8855,-1.0076,49.19,-8.09,104.10
5097241,0.1426,0.9360,-0.2327,-2.5649,1.0076,-0.7099,49.00,-8.41,103.96
5097741,0.1301,0.9377,-0.2424,-2.2137,0.9771,-0.9389,48.95,-7.65,104.50
5098241,0.1379,0.9338,-0.2378,-1.6260,1.1527,-0.0076,49.14,-8.15,104.29
5098741,0.1345,0.9407,-0.2312,-2.1374,0.9466,-0.8397,48.95,-7.91,103.81
5099241,0.1367,0.9355,-0.2336,-2.5954,0.7328,-1.2824,49.00,-8.07,104.02
5099741,0.1360,0.9387,-0.2346,-1.9237,1.1069,-0.4733,48.86,-8.00,104.03
5100241,0.1355,0.9309,-0.2402,-2.5420,1.0076,-1.0992,49.00,-8.02,104.47
5100741,0.1345,0.9260,-0.2417,-2.7023,0.9466,-0.7939,48.95,-8.00,104.63
5101241,0.1401,0.9282,-0.2422,-2.7405,0.8626,-1.2443,48.86,-8.31,104.62
5101741,0.1284,0.9336,-0.2197,-2.5496,0.9008,-0.5267,49.00,-7.63,103.24
5102241,0.1394,0.9360,-0.2407,-2.4809,0.8702,-1.0534,49.05,-8.21,104.42
5102741,0.1394,0.9314,-0.2356,-2.5191,0.9084,-0.8473,49.19,-8.26,104.20
5103241,0.1284,0.9419,-0.2371,-2.7863,1.1527,-1.2214,49.38,-7.53,104.13
5103741,0.1372,0.9385,-0.2361,-2.7328,0.8473,-1.4351,48.72,-8.07,104.12
5104241,0.1553,0.9421,-0.2188,-4.5267,0.6794,-3.4809,48.81,-9.12,103.07
5104741,0.1501,0.9280,-0.2466,-2.3435,0.8015,-1.0382,48.95,-8.89,104.88
5105241,0.1248,0.9346,-0.2356,-3.6260,0.6870,-1.9084,49.00,-7.38,104.15
5105741,0.1426,0.9321,-0.2441,-2.6947,1.0229,-1.3740,49.00,-8.42,104.68
5106241,0.1355,0.9285,-0.2317,-2.4198,0.9618,-0.2824,49.00,-8.06,104.01
5106741,0.1416,0.9307,-0.2405,-2.8702,1.0458,-1.4809,49.14,-8.38,104.49
5107241,0.1353,0.9316,-0.2390,-2.5496,0.6412,-0.7863,49.05,-8.00,104.39
5107741,0.1416,0.9348,-0.2390,-2.8779,1.0534,-1.2061,49.00,-8.35,104.34
5108241,0.1448,0.9287,-0.2405,-2.5878,0.8626,-1.1450,49.00,-8.58,104.52
5108741,0.1411,0.9194,-0.2319,-2.9466,0.6870,0.0382,49.19,-8.46,104.16
5109241,0.1382,0.9363,-0.2485,-2.3359,0.7634,-0.5649,49.19,-8.12,104.87
5109741,0.1421,0.9390,-0.2380,-2.3435,1.0153,-0.4427,48.95,-8.34,104.23
5110241,0.1431,0.9417,-0.2417,-2.5344,1.0534,-0.7176,49.00,-8.37,104.40
5110741,0.1362,0.9397,-0.2412,-2.5954,1.0076,-1.0992,48.81,-7.99,104.40
5111241,0.1394,0.9392,-0.2415,-2.3511,0.7176,-1.0000,49.00,-8.18,104.42
5111741,0.1326,0.9324,-0.2385,-2.7176,1.0534,-1.1298,48.86,-7.84,104.35
5112241,0.1411,0.9365,-0.2427,-2.2366,0.7405,-0.8855,48.86,-8.30,104.53
5112741,0.1316,0.9363,-0.2329,-2.3435,0.9008,-0.7099,49.05,-7.77,103.97
5113241,0.1362,0.9363,-0.2371,-2.2977,0.8397,-0.9084,49.05,-8.03,104.21
5113741,0.1416,0.9355,-0.2393,-2.3969,0.8855,-0.6183,49.14,-8.34,104.35
5114241,0.1392,0.9319,-0.2437,-2.4351,0.9924,-0.1908,49.14,-8.22,104.65
5114741,0.1367,0.9355,-0.2407,-2.4733,0.9084,-0.8779,49.05,-8.06,104.43
5115241,0.1404,0.9255,-0.2383,-2.8550,0.6794,-1.0458,49.00,-8.36,104.44
5115741,0.1416,0.9348,-0.2380,-1.9695,1.1374,-0.6336,48.72,-8.35,104.29
5116241,0.1338,0.9387,-0.2402,-2.2061,1.2595,-0.6031,48.95,-7.86,104.35
5116741,0.1353,0.9363,-0.2334,-2.5344,0.9695,-0.9695,49.00,-7.98,104.00
5117241,0.1323,0.9368,-0.2368,-2.5954,0.6031,-1.2977,49.24,-7.80,104.19
5117741,0.1477,0.9358,-0.2373,-2.0840,0.9313,-0.4122,48.86,-8.70,104.23
5118241,0.1328,0.9287,-0.2405,-1.9008,0.8092,-0.0916,49.05,-7.88,104.52
5118741,0.1396,0.9324,-0.2454,-2.4504,1.0458,-1.0916,48.95,-8.24,104.74
5119241,0.1304,0.9360,-0.2441,-1.6718,1.2519,0.0916,49.05,-7.68,104.62
5119741,0.1294,0.9324,-0.2375,-3.6641,0.3053,-2.4046,49.05,-7.66,104.29
5120241,0.1497,0.9355,-0.2480,-2.0763,1.0687,-1.2519,49.00,-8.79,104.85
5120741,0.1294,0.9373,-0.2395,-2.1756,1.1603,-0.2595,48.95,-7.62,104.33
5121241,0.1387,0.9241,-0.2393,-3.4580,0.4733,-2.4656,49.14,-8.27,104.52
5121741,0.1372,0.9316,-0.2383,-2.5038,0.9466,-0.9771,49.33,-8.12,104.35
5122241,0.2849,0.7363,0.0452,15.3969,-68.0763,-34.5878,49.00,-21.12,86.49
5122741,0.3035,0.8645,-0.1946,-24.3359,17.1374,44.9389,48.86,-18.90,102.68
5123241,0.3972,0.8899,-0.0095,2.3969,-8.6870,-5.4504,49.14,-24.05,90.61
5123741,0.3594,0.8276,-0.3000,66.9084,-53.4885,-30.3740,49.14,-22.21,109.93
5124241,-0.1597,0.5100,-0.8147,41.0611,-51.4733,-26.0229,49.00,9.43,147.95
5124741,-0.5020,0.3330,-0.7480,-12.5878,14.6489,-0.3969,49.00,31.51,156.00
5125241,-0.1824,0.5266,-0.6526,-58.4427,45.2366,24.7786,49.14,12.27,141.10
5125741,0.1543,0.9419,-0.3418,4.7634,0.5267,-6.5115,49.05,-8.75,109.94
5126241,0.1995,0.9175,-0.2505,-2.1832,0.1221,-1.0840,48.95,-11.84,105.27
5126741,0.1570,0.9417,-0.2495,-2.3969,0.5573,-0.9542,49.19,-9.15,104.84
5127241,0.1833,0.9314,-0.2263,-10.1756,31.2824,28.7252,49.05,-10.83,103.66
5127741,0.7258,0.8147,-0.1038,-16.9542,21.6947,72.7176,49.14,-41.47,97.26
5128241,0.9253,0.5496,-0.0205,9.5267,-20.2214,-22.7786,48.86,-59.28,92.14
5128741,-0.0542,1.1006,-0.1575,28.9847,-4.1298,31.4427,48.72,2.79,98.14
5129241,-0.1333,1.0916,-0.1169,-72.9542,156.2137,-84.2443,49.00,6.92,96.12
5129741,-0.3708,0.5164,0.5066,-30.8397,20.4122,-75.2290,48.81,27.14,45.55
5130241,-0.2783,0.7034,0.3398,147.6718,-113.6107,158.9084,49.19,19.61,64.21
5130741,0.0562,0.9875,-0.0576,26.1221,6.6565,30.8397,49.19,-3.25,93.34
5131241,0.1853,0.9587,-0.2051,0.3359,2.0763,2.5115,48.81,-10.70,102.07
5131741,0.1917,0.9446,-0.2126,-1.1985,2.9542,2.6183,49.00,-11.20,102.69
5132241,0.1912,0.9407,-0.2227,-3.9847,-0.0382,-3.4580,49.14,-11.19,103.32
5132741,0.2163,0.9241,-0.2324,-1.6107,1.2977,0.0916,49.19,-12.79,104.12
5133241,0.1892,0.9348,-0.2195,-2.8168,0.0076,-2.2443,49.00,-11.15,103.21
5133741,0.2168,0.9277,-0.2319,-2.8550,1.0076,-1.3282,49.14,-12.77,104.04
5134241,0.2129,0.9329,-0.2192,-2.4885,0.6489,-0.9160,48.81,-12.53,103.23
5134741,0.1958,0.9275,-0.2241,-2.4046,1.0153,-1.0687,49.00,-11.60,103.58
5135241,0.2104,0.9253,-0.2290,-2.5344,0.6870,-1.0076,48.86,-12.45,103.90
5135741,0.2092,0.9353,-0.2224,-2.4885,0.8550,-0.9160,49.19,-12.28,103.38
5136241,0.1965,0.9307,-0.2256,-2.4656,0.9847,-0.6718,48.86,-11.60,103.63
5136741,0.1851,0.9255,-0.2314,-2.6183,0.4885,-0.7405,49.05,-10.98,104.04
5137241,0.2048,0.9385,-0.2234,-2.4580,1.4198,-0.8015,49.00,-11.99,103.39
5137741,0.2017,0.9263,-0.2278,-2.6260,1.2366,-1.0840,49.00,-11.94,103.82
5138241,0.2131,0.9365,-0.2271,-2.6031,1.2443,-0.7481,49.19,-12.47,103.63
5138741,0.2129,0.9346,-0.2153,-2.0992,-0.0840,-1.0229,49.19,-12.52,102.97
5139241,0.2000,0.9263,-0.2280,-2.3740,0.9847,-0.9160,49.05,-11.84,103.83
5139741,0.2053,0.9302,-0.2275,-2.6260,0.9008,-0.9542,49.00,-12.10,103.75
5140241,0.2043,0.9211,-0.2212,-2.4809,1.0534,-0.6489,49.24,-12.17,103.50
5140741,0.1995,0.9299,-0.2224,-2.3435,0.9847,-0.8092,49.00,-11.78,103.45
5141241,0.2046,0.9209,-0.2280,-2.7176,0.4504,-1.0153,49.00,-12.17,103.91
5141741,0.1985,0.9336,-0.2183,-2.3969,1.4351,-0.6794,49.00,-11.70,103.16
5142241,0.2256,0.9185,-0.2168,-3.0687,2.3130,1.0000,49.19,-13.44,103.28
5142741,0.2019,0.9177,-0.2251,-2.0687,0.2290,-1.0305,49.24,-12.06,103.78
5143241,0.1980,0.9360,-0.2278,-2.3359,1.0840,-1.0992,49.00,-11.61,103.68
5143741,0.2095,0.9236,-0.2239,-2.8321,1.0000,-0.9695,48.95,-12.43,103.63
5144241,0.2041,0.9197,-0.2314,-2.4580,0.8626,-0.7405,49.33,-12.15,104.13
5144741,0.1982,0.9309,-0.2249,-2.5878,1.1450,-1.0992,48.95,-11.70,103.58
5145241,0.2048,0.9260,-0.2266,-2.4962,0.7786,-0.9542,49.00,-12.13,103.75
5145741,0.2053,0.9346,-0.2263,-2.4198,0.6260,-1.0534,49.24,-12.05,103.61
5146241,0.2019,0.9302,-0.2263,-2.6183,1.2137,-0.6107,49.05,-11.91,103.67
5146741,0.2178,0.9268,-0.2324,-2.3053,0.0153,-1.5954,48.86,-12.84,104.08
5147241,0.1982,0.9294,-0.2344,-2.7939,1.1679,-0.5573,48.95,-11.69,104.15
5147741,0.2046,0.9299,-0.2256,-2.2061,0.9237,-1.1298,48.81,-12.07,103.64
5148241,0.2036,0.9209,-0.2244,-2.5802,0.7557,-1.1374,49.05,-12.12,103.69
5148741,0.1973,0.9319,-0.2305,-2.6336,0.9924,-0.8168,48.95,-11.61,103.89
5149241,0.1960,0.9277,-0.2263,-2.3206,0.6412,-0.9008,49.05,-11.60,103.71
5149741,0.1992,0.9290,-0.2258,-2.2901,0.8321,-1.0763,48.95,-11.77,103.66
5150241,0.1997,0.9250,-0.2251,-2.4733,0.9618,-0.9542,48.86,-11.85,103.68
5150741,0.2017,0.9268,-0.2300,-2.5038,0.8092,-1.0153,49.33,-11.93,103.94
5151241,0.1992,0.9312,-0.2285,-2.4504,0.6565,-0.9618,49.00,-11.74,103.79
5151741,0.2004,0.9285,-0.2268,-2.3588,1.0611,-0.8397,49.00,-11.84,103.73
5152241,0.1987,0.9292,-0.2241,-2.4656,0.8321,-1.0611,49.00,-11.75,103.56
5152741,0.1968,0.9304,-0.2297,-2.6565,0.9160,-1.0687,48.95,-11.60,103.87
5153241,0.2007,0.9304,-0.2266,-2.3206,0.7557,-0.8855,49.19,-11.84,103.69
5153741,0.1982,0.9299,-0.2314,-2.5573,0.7328,-0.9695,49.00,-11.69,103.98
5154241,0.2053,0.9290,-0.2312,-2.2977,0.9466,-0.9389,49.33,-12.11,103.98
5154741,0.2136,0.9316,-0.2253,-2.6489,0.9160,-0.4351,49.19,-12.56,103.60
5155241,0.1963,0.9297,-0.2231,-2.3740,0.8779,-0.7328,48.95,-11.60,103.50
5155741,0.2031,0.9243,-0.2268,-2.4809,0.8626,-1.2137,48.86,-12.05,103.79
5156241,0.2019,0.9250,-0.2305,-2.3282,0.8168,-0.9542,49.24,-11.96,103.99
5156741,0.1990,0.9302,-0.2261,-2.3588,0.9695,-1.0458,48.72,-11.74,103.66
5157241,0.2019,0.9307,-0.2244,-2.4046,0.8168,-1.0916,48.95,-11.91,103.55
5157741,0.2053,0.9282,-0.2312,-2.6031,0.6489,-1.0687,49.14,-12.11,103.99
5158241,0.2087,0.9321,-0.2292,-2.4733,0.8397,-0.9695,48.95,-12.27,103.82
5158741,0.2075,0.9319,-0.2195,-2.5420,0.4885,-0.9084,49.05,-12.23,103.25
5159241,0.2021,0.9338,-0.2300,-2.5725,1.2824,-1.2137,49.00,-11.87,103.84
5159741,0.2058,0.9248,-0.2290,-2.6794,1.1450,-0.9466,49.00,-12.19,103.91
5160241,0.1914,0.9329,-0.2192,-2.4580,0.8244,-1.1298,49.14,-11.30,103.23
5160741,0.2102,0.9265,-0.2324,-2.4198,0.6107,-1.0534,48.86,-12.41,104.08
5161241,0.1892,0.9314,-0.2261,-2.7710,0.8931,-1.0153,48.86,-11.17,103.64
5161741,0.2019,0.9258,-0.2288,-2.4962,0.8473,-1.0382,48.95,-11.95,103.88
5162241,0.1953,0.9343,-0.2324,-2.6183,0.9084,-0.9084,48.72,-11.47,103.97
5162741,0.1953,0.9282,-0.2258,-2.3511,0.7710,-0.9618,49.00,-11.55,103.67
5163241,0.2114,0.9233,-0.2366,-2.7328,0.6641,-1.2519,49.00,-12.51,104.37
5163741,0.1946,0.9282,-0.2202,-2.4351,1.1679,-1.0534,48.86,-11.53,103.35
5164241,0.2039,0.9265,-0.2275,-2.4733,0.8244,-0.8473,49.05,-12.06,103.80
5164741,0.2026,0.9302,-0.2307,-2.4733,1.0305,-0.8473,49.14,-11.94,103.93
5165241,0.2017,0.9299,-0.2290,-2.3206,1.0458,-0.8626,49.19,-11.89,103.83
5165741,0.2000,0.9307,-0.2241,-2.4122,0.6412,-1.1985,49.05,-11.80,103.54
5166241,0.2053,0.9255,-0.2253,-2.5267,0.7557,-0.7710,48.95,-12.16,103.68
5166741,0.1970,0.9246,-0.2258,-2.5878,1.0153,-1.0687,48.95,-11.70,103.73
5167241,0.1909,0.9302,-0.2271,-2.2443,0.8779,-1.0229,48.95,-11.28,103.72
5167741,0.2056,0.9275,-0.2332,-2.6870,1.1679,-0.8779,49.00,-12.13,104.11
5168241,0.1970,0.9307,-0.2263,-2.2366,1.1221,-0.8550,48.95,-11.62,103.67
